sku,detalle,costo,venta,desde,hasta,empresa_id
40400001418,TOMATE VERGEL FYV KG,1084,1445,1-9-2020,2-12-2020,5
40400001470,ZANAHORIA FRESCA VERGEL FYV KG,671,980,1-9-2020,2-12-2020,5
40400001493,ZAPALLO CAMOTE NATURAL VERGEL FYV KG,784,1145,1-9-2020,2-12-2020,5
40400001505,ZAPALLO ITALIANO GUISO VERGEL FYV KG,1218,1778,1-9-2020,2-12-2020,5
40400001536,ACEITE MARAVILLA CHEF 1LT,1746,2549,1-9-2020,2-12-2020,5
40400001542,ACEITE OLIVA CHEF 1LT,3891,5681,1-9-2020,2-12-2020,5
40400001548,ACEITE VEGETAL BONAZA 1LT,1447,2113,1-9-2020,2-12-2020,5
40400001549,ACEITE VEGETAL BONAZA 5LT,7161,10455,1-9-2020,2-12-2020,5
40400001575,ACETO BALSAMICO MARCO POLO 500CC,1593,2326,1-9-2020,2-12-2020,5
40400001579,AJI COLOR ALTO LA CRUZ KG,2837,4142,1-9-2020,2-12-2020,5
40400001588,AJI SALSA DON JUAN 1KG,930,1358,1-9-2020,2-12-2020,5
40400001592,AJO EN POLVO MARCO POLO KG,5140,7504,1-9-2020,2-12-2020,5
40400001602,ALMENDRAS ALTO LA CRUZ KG,9841,14368,1-9-2020,2-12-2020,5
40400001611,ARROZ C/LECHE TKF KG,1180,1723,1-9-2020,2-12-2020,5
40400001615,ARROZ G2 LARGO BONANZA 1KG,1256,1834,1-9-2020,2-12-2020,5
40400001629,ATUN LOMO ACEITE A/F R.CRUSOE 170GR,903,1318,1-9-2020,2-12-2020,5
40400001637,AVENA C/LECHE MACROFOOD KG,1265,1847,1-9-2020,2-12-2020,5
40400001640,AZUCAR BONANZA 1KG,901,1315,1-9-2020,2-12-2020,5
40400001656,BASE APANAR KG MACROFOOD KG,1756,2564,1-9-2020,2-12-2020,5
40400001693,CALDO CONCENTR CARNE MACROFOOD KG,1396,2038,1-9-2020,2-12-2020,5
40400001695,CALDO CONCENTRADO AVE MACROFOOD KG,1396,2038,1-9-2020,2-12-2020,5
40400001732,CEREAL CHOCAPIC NESTLE 600GR,2094,3057,1-9-2020,2-12-2020,5
40400001734,CEREAL CORNFLAKES NESLTE 510GR,1702,2485,1-9-2020,2-12-2020,5
40400001746,CEREAL MILO NESTLE 500GR,2044,2984,1-9-2020,2-12-2020,5
40400001754,CEREAL ZUCOSOS NESTLE 530GR,1755,2562,1-9-2020,2-12-2020,5
40400001757,CEREZA JUGO CENTAURO 570GR,1526,2228,1-9-2020,2-12-2020,5
40400001762,CHAMPIGNONES LAM CONS ESMERALDA 400GR,900,1314,1-9-2020,2-12-2020,5
40400001765,CHANCACA DELICIOSA 450GR,2124,3101,1-9-2020,2-12-2020,5
40400001777,CHOLGA AGUA A/F R.CRUSOE 190GR,1145,1672,1-9-2020,2-12-2020,5
40400001781,CHORITO ACEITE A/F R.CRUSOE 190GR,971,1418,1-9-2020,2-12-2020,5
40400001785,CHORITO AGUA A/F R.CRUSOE 190GR,971,1418,1-9-2020,2-12-2020,5
40400001796,CIRUELAS DESH C/CAROZO ALTO LA CRUZ KG,2817,4113,1-9-2020,2-12-2020,5
40400001802,COCKTAIL FRUTA WASIL 560GR,1175,1716,1-9-2020,2-12-2020,5
40400001815,CREMA ARVEJA/JAMON MACROFOOD KG,1326,1936,1-9-2020,2-12-2020,5
40400001820,CREMA CHANTILLY MACROFOOD 250GR,1007,1470,1-9-2020,2-12-2020,5
40400001823,CREMA CHOCLO MACROFOOD KG,1326,1936,1-9-2020,2-12-2020,5
40400001828,CREMA ESPARRAGO MACROFOOD KG,1326,1936,1-9-2020,2-12-2020,5
40400001831,CREMA LENTEJAS MACROFOOD KG,1635,2387,1-9-2020,2-12-2020,5
40400001832,CREMA NESTLE 236GR,571,834,1-9-2020,2-12-2020,5
40400001834,CREMA PASTELERA TKF KG,1875,2738,1-9-2020,2-12-2020,5
40400001839,CREMA TOMATE MACROFOOD KG,1635,2387,1-9-2020,2-12-2020,5
40400001842,CREMA VERDURA MACROFOOD KG,1326,1936,1-9-2020,2-12-2020,5
40400001860,DULCE MEMBRILLO PERELLO 1KG,1499,2189,1-9-2020,2-12-2020,5
40400001871,DURAZNO JUGO MITAD WASIL 590GR,1035,1511,1-9-2020,2-12-2020,5
40400001878,ENDULZANTE STEVIA LIQ NATURALIST 270ML,2681,3914,1-9-2020,2-12-2020,5
40400001879,ENDULZANTE STEVIA NATURALIST 500TAB,3007,4390,1-9-2020,2-12-2020,5
40400001890,ESENCIA DE VAINILLA SURCO LT,1205,1759,1-9-2020,2-12-2020,5
40400001895,FID CABEL/CORTO P/SOPA CAROZZI 400G,581,848,1-9-2020,2-12-2020,5
40400001913,FID ESPIRAL CAROZZI 400GR,581,848,1-9-2020,2-12-2020,5
40400001926,FID LAZA#A CAROZZI 400GR,999,1459,1-9-2020,2-12-2020,5
40400001929,FID MOSTACCIOLI CAROZZI 400GR,581,848,1-9-2020,2-12-2020,5
40400001937,FID QUIFARO CAROZZI 400GR,581,848,1-9-2020,2-12-2020,5
40400001942,FID RAVIOL C/CARNE CAROZZI 400GR,974,1422,1-9-2020,2-12-2020,5
40400001945,FID RIGATONI CAROZZI 400GR,581,848,1-9-2020,2-12-2020,5
40400001947,FID SPAGHETTI 5 CAROZZI 400GR,581,848,1-9-2020,2-12-2020,5
40400001961,FID TALLARINES CAROZZI 400GR,581,848,1-9-2020,2-12-2020,5
40400001968,FLAN CARAMELO C/LECHE MACROFOOD KG,1303,1902,1-9-2020,2-12-2020,5
40400001971,FLAN CHOCOLATE C/L MACROFOOD KG,1370,2000,1-9-2020,2-12-2020,5
40400001974,FLAN COCO C/LECHE MACROFOOD KG,1303,1902,1-9-2020,2-12-2020,5
40400001986,FLAN VAINILLA C/L MACROFOOD KG,1303,1902,1-9-2020,2-12-2020,5
40400001990,FONDO ALCACH. CONS ALTO LA CRUZ 907GR,3264,4765,1-9-2020,2-12-2020,5
40400002011,FRUTILLA JUGO WASIL 410GR,908,1326,1-9-2020,2-12-2020,5
40400002013,GARBANZO S/PIEL BONANZA 1KG,1864,2721,1-9-2020,2-12-2020,5
40400002036,HARINA S/POLVO MONT BLANC 1KG,859,1254,1-9-2020,2-12-2020,5
40400002046,HUESILLO C/CAROZO ALTO LA CRUZ KG,4920,7183,1-9-2020,2-12-2020,5
40400002047,JALEA DURAZNO MACROFOOD KG,2025,2957,1-9-2020,2-12-2020,5
40400002048,JALEA FRAMBUESA MACROFOOD KG,2025,2957,1-9-2020,2-12-2020,5
40400002052,JALEA FRUTILLA MACROFOOD KG,2025,2957,1-9-2020,2-12-2020,5
40400002054,JALEA GUINDA MACROFOOD KG,2025,2957,1-9-2020,2-12-2020,5
40400002056,JALEA MANZANA MACROFOOD KG,2025,2957,1-9-2020,2-12-2020,5
40400002058,JALEA NARANJA MACROFOOD KG,1718,2508,1-9-2020,2-12-2020,5
40400002063,JALEA PI#A MACROFOOD KG,2025,2957,1-9-2020,2-12-2020,5
40400002071,JUGO LIMON TRAVERSO 500ML,704,1028,1-9-2020,2-12-2020,5
40400002073,JUREL CONSERVA COLISEO 425GR,1358,1983,1-9-2020,2-12-2020,5
40400002075,KETCHUP HELLMANNS DOYP 1KG,1554,2269,1-9-2020,2-12-2020,5
40400002082,LECHE ASADA MACROFOOD KG,1474,2152,1-9-2020,2-12-2020,5
40400002084,LECHE CONDENSADA NESTLE 397G,859,1254,1-9-2020,2-12-2020,5
40400002086,LECHE EVAPORADA IDEAL 400CC,888,1296,1-9-2020,2-12-2020,5
40400002087,LECHE NEVADA MACROFOOD KG,1474,2152,1-9-2020,2-12-2020,5
40400002094,LECHE POLVO 26% MACROFOOD KG,3071,4484,1-9-2020,2-12-2020,5
40400002102,LECHE POLVO SVELTY 800GR,3758,5487,1-9-2020,2-12-2020,5
40400002105,LENTEJA 6MM BONANZA 1KG,1686,2462,1-9-2020,2-12-2020,5
40400002113,MAICENA ALTO LA CRUZ KG,1127,1645,1-9-2020,2-12-2020,5
40400002122,MANJAR COLUN 1KG,1568,2289,1-9-2020,2-12-2020,5
40400002128,MANTECA VEGETAL PANAD LESAFFRE 1KG,2083,3041,1-9-2020,2-12-2020,5
40400002150,MERENGUE INSTANT MACROFOOD KG,1592,2324,1-9-2020,2-12-2020,5
40400002161,MERM CIRUELA S/AZU REGIMEL 200G,690,1007,1-9-2020,2-12-2020,5
40400002171,MERM DAMASCO S/AZU REGIMEL 200GR,690,1007,1-9-2020,2-12-2020,5
40400002173,MERM DAMASCO WATTS 250GR,573,837,1-9-2020,2-12-2020,5
40400002182,MERM DURAZNO S/AZU REGIMEL 200GR,690,1007,1-9-2020,2-12-2020,5
40400002183,MERM DURAZNO WATTS 250GR,573,837,1-9-2020,2-12-2020,5
40400002186,MERM FRAMBUESA WATTS 250GR,749,1094,1-9-2020,2-12-2020,5
40400002191,MERM FRUTILLA S/AZU REGIMEL 200GR,699,1021,1-9-2020,2-12-2020,5
40400002193,MERM FRUTILLA WATTS 250GR,749,1094,1-9-2020,2-12-2020,5
40400002202,MERM MORA S/AZU REGIMEL 200GR,699,1021,1-9-2020,2-12-2020,5
40400002203,MERM MORA WATTS 250GR,749,1094,1-9-2020,2-12-2020,5
40400002206,MIEL ABEJA ALTO LA CRUZ KG,4484,6547,1-9-2020,2-12-2020,5
40400002219,MOSTAZA JB 1KG,1344,1962,1-9-2020,2-12-2020,5
40400002223,MOUSSE CHOCOLATE TKF KG,2281,3330,1-9-2020,2-12-2020,5
40400002224,MOUSSE COCO TKF KG,2090,3051,1-9-2020,2-12-2020,5
40400002225,MOUSSE FRAMBUESA TKF KG,2281,3330,1-9-2020,2-12-2020,5
40400002226,MOUSSE LUCUMA TKF KG,2281,3330,1-9-2020,2-12-2020,5
40400002227,MOUSSE MENTA TKF KG,2281,3330,1-9-2020,2-12-2020,5
40400002228,MOUSSE MOKA TKF KG,2281,3330,1-9-2020,2-12-2020,5
40400002230,MOUSSE VAINILLA TKF KG,2281,3330,1-9-2020,2-12-2020,5
40400002252,NUEZ PELADA ALTO LA CRUZ KG,10753,15699,1-9-2020,2-12-2020,5
40400002254,OREGANO HOJAS ALTO LA CRUZ KG,6031,8805,1-9-2020,2-12-2020,5
40400002261,PALMITO CONS BONANZA 400GR,901,1315,1-9-2020,2-12-2020,5
40400002264,PASA MORENA ALTO LA CRUZ 1KG,2341,3418,1-9-2020,2-12-2020,5
40400002267,PASA RUBIA ALTO LA CRUZ KG,4305,6285,1-9-2020,2-12-2020,5
40400002284,PICKLE DON JUAN 1KG,2163,3158,1-9-2020,2-12-2020,5
40400002295,PI#A JUGO RODAJA BONANZA 560GR,1079,1575,1-9-2020,2-12-2020,5
40400002297,PI#A JUGO RODAJAS ALTO LA CRUZ 3KG,5237,7646,1-9-2020,2-12-2020,5
40400002306,POROTO HALLADO BONANZA KG,2103,3070,1-9-2020,2-12-2020,5
40400002318,PURE PAPA ALCAFOOD KG,2408,3516,1-9-2020,2-12-2020,5
40400002327,QUESO RALLADO DOS ALAMOS 80GR,870,1270,1-9-2020,2-12-2020,5
40400002361,SABOR CHOCOLATE EN POLVO MILO 700GR,3491,5097,1-9-2020,2-12-2020,5
40400002364,SAL DE MESA LOBOS 1KG,776,1133,1-9-2020,2-12-2020,5
40400002366,SAL DIETETICA BIOSAL 125GR,799,1167,1-9-2020,2-12-2020,5
40400002375,SALSA CARAMELO MACROFOOD 1LT,1475,2154,1-9-2020,2-12-2020,5
40400002379,SALSA CHOCOLATE MACROFOOD 1LT,1475,2154,1-9-2020,2-12-2020,5
40400002389,SALSA DE SOYA TRAVERSO 500CC,1104,1612,1-9-2020,2-12-2020,5
40400002391,SALSA ESPA#OLA MACROFOOD KG,3229,4714,1-9-2020,2-12-2020,5
40400002395,SALSA FRAMBUESA MACROFOOD 1LT,1475,2154,1-9-2020,2-12-2020,5
40400002398,SALSA FRUTILLA BYT 1LT,1626,2374,1-9-2020,2-12-2020,5
40400002406,SALSA TOMATE SAN REMO 200CC,217,317,1-9-2020,2-12-2020,5
40400002417,SEMOLA C/LECHE TKF KG,1173,1713,1-9-2020,2-12-2020,5
40400002418,SEMOLA CAROZZI 1KG,1157,1689,1-9-2020,2-12-2020,5
40400002420,SOPA CARNE C/ARROZ MARCOFOOD KG,1304,1904,1-9-2020,2-12-2020,5
40400002421,SOPA CARNE C/CARACOLITO MACROFOOD KG,1304,1904,1-9-2020,2-12-2020,5
40400002422,SOPA CARNE C/FIDEOS MACROFOOD KG,1335,1949,1-9-2020,2-12-2020,5
40400002424,SOPA CARNE C/VERDURA MACROFOOD KG,1304,1904,1-9-2020,2-12-2020,5
40400002427,SOPA CARNE SEMOLA MACROFOOD KG,1304,1904,1-9-2020,2-12-2020,5
40400002452,SOPA POLLO C/ARROZ MACROFOOD KG,1304,1904,1-9-2020,2-12-2020,5
40400002454,SOPA POLLO C/FIDEOS MACROFOOD KG,1335,1949,1-9-2020,2-12-2020,5
40400002456,SOPA POLLO C/SEMOLA MACROFOOD KG,1304,1904,1-9-2020,2-12-2020,5
40400002458,SOPA POLLO VERDURA MACROFOO KG,1304,1904,1-9-2020,2-12-2020,5
40400002472,SURTIDO MARISCO ACEITE A/F R.CRUSOE 190G,1171,1710,1-9-2020,2-12-2020,5
40400002473,SURTIDO MARISCO AGUA A/F R.CRUSOE 190G,1171,1710,1-9-2020,2-12-2020,5
40400002480,TE CEYLAN AMARILLO LIPTON CJTA 100BL,2145,3132,1-9-2020,2-12-2020,5
40400002489,TE ETIQUETA NEGRA LIPTON CJTA 100BL,2486,3630,1-9-2020,2-12-2020,5
40400002490,TE HIERBAS SURTIDA LIPTON CJTA 100BL,4117,6011,1-9-2020,2-12-2020,5
40400002496,TRIGO MOTE ALTO LA CRUZ KG,1329,1940,1-9-2020,2-12-2020,5
40400002505,VINAGRE ROSADO TRAVERSO 500CC,682,996,1-9-2020,2-12-2020,5
40400002515,YERBA MATE TARAGUI 250GR,1450,2117,1-9-2020,2-12-2020,5
40400002645,LEVADURA SEC IN SU SAF OKEDO 500GR,1639,2393,1-9-2020,2-12-2020,5
40400003099,POLVOS HORNEAR DELIA 500GR,1059,1546,1-9-2020,2-12-2020,5
40400003277,CREMA LIQUIDA UHT COLUN 1LT,1952,2850,1-9-2020,2-12-2020,5
40400003394,HUEVO BLANCO PRIMERA CHAMPION UN,3000,4380,1-9-2020,2-12-2020,5
40400003423,LECHE CHOC COLUN 1LT,729,1064,1-9-2020,2-12-2020,5
40400003438,LECHE DESC CJ COLUN 1LT,597,872,1-9-2020,2-12-2020,5
40400003447,LECHE ENTERA CJ COLUN 1LT,597,872,1-9-2020,2-12-2020,5
40400003462,LECHE SEMI/DESC S/TAPA COLUN 1LT,597,872,1-9-2020,2-12-2020,5
40400003471,MANTEQUILLA LOS ALERCES 250GR,1083,1581,1-9-2020,2-12-2020,5
40400003474,MANTEQUILLA SOPROLE 250GR,1163,1698,1-9-2020,2-12-2020,5
40400003480,MARGARINA NEXT 250GR,416,607,1-9-2020,2-12-2020,5
40400003486,QUESILLO COLUN 160GR,497,726,1-9-2020,2-12-2020,5
40400003487,QUESILLO COLUN 320GR,923,1348,1-9-2020,2-12-2020,5
40400003504,QUESO CREMA TRIPA DOS ALAMOS 200GR,530,774,1-9-2020,2-12-2020,5
40400003508,QUESO GAUDA LAMINADO COLUN 500GR,2083,3041,1-9-2020,2-12-2020,5
40400003547,YOGHURT DAMASCO LOS ALERCES 125GR,98,143,1-9-2020,2-12-2020,5
40400003562,YOGHURT FRAMBUESA LOS ALERCES 125GR,98,143,1-9-2020,2-12-2020,5
40400003569,YOGHURT FRUTILLA LOS ALERCES 125GR,98,143,1-9-2020,2-12-2020,5
40400003584,YOGHURT MORA LOS ALERCES 125GR,98,143,1-9-2020,2-12-2020,5
40400003591,YOGHURT PI#A LOS ALERCES 125GR,98,143,1-9-2020,2-12-2020,5
40400003596,YOGHURT PLATANO LOS ALERCES 125GR,98,143,1-9-2020,2-12-2020,5
40400003618,YOGHUT GOLD TRADICION SOPROLE 165CC,340,496,1-9-2020,2-12-2020,5
40400003816,GALL AGUA LIGHT COSTA 210GR,787,1149,1-9-2020,2-12-2020,5
40400003818,GALL AGUA S/SAL FA MCKAY 180GR,842,1229,1-9-2020,2-12-2020,5
40400003820,GALL ALTEZA BOCADO NESTLE 140GR,608,888,1-9-2020,2-12-2020,5
40400003821,GALL ALTEZA HELADO NESTLE 140GR,608,888,1-9-2020,2-12-2020,5
40400003835,GALL COSTA OBSESION COSTA 85GR,736,1075,1-9-2020,2-12-2020,5
40400003836,GALL CRACKELET COSTA 85GR,381,556,1-9-2020,2-12-2020,5
40400003838,GALL CRIOLLITAS MCKAY 100GR,594,867,1-9-2020,2-12-2020,5
40400003850,GALL DONUTS BLANCO COSTA 100GR,746,1089,1-9-2020,2-12-2020,5
40400003851,GALL DONUTS COCOCRUNCH COSTA 95GR,743,1085,1-9-2020,2-12-2020,5
40400003860,GALL FRAC CLASICA COSTA 52GR,216,315,1-9-2020,2-12-2020,5
40400003865,GALL GRAN CER COSTA MUES COSTA 135GR,543,793,1-9-2020,2-12-2020,5
40400003866,GALL GRAN CER FIBRA CACAO COSTA 135GR,576,841,1-9-2020,2-12-2020,5
40400003869,GALL GRETEL CHOCO COSTA 85GR,736,1075,1-9-2020,2-12-2020,5
40400003871,GALL KUKY CLASICA MCKAY 120GR,381,556,1-9-2020,2-12-2020,5
40400003874,GALL LIMON MCKAY 150GR,365,533,1-9-2020,2-12-2020,5
40400003876,GALL MANTEQUILLA MCKAY 140GRS,365,533,1-9-2020,2-12-2020,5
40400003906,GALL NIK BOCADO COSTA 71GR,372,543,1-9-2020,2-12-2020,5
40400003909,GALL NIZA MCKAY 150GRS,391,571,1-9-2020,2-12-2020,5
40400003920,GALL SODA FAM COSTA 180G,768,1121,1-9-2020,2-12-2020,5
40400003927,GALL TRITON CHOC MCKAY 126GR,324,473,1-9-2020,2-12-2020,5
40400003928,GALL TRITON VAINILLA MCKAY 126GR,324,473,1-9-2020,2-12-2020,5
40400003929,GALL TUAREG COSTA 120GR,413,603,1-9-2020,2-12-2020,5
40400003933,GALL VINO MCKAY 155GR,365,533,1-9-2020,2-12-2020,5
40400003958,MANI SALADO EVERCRIPS 430G,1389,2028,1-9-2020,2-12-2020,5
40400028458,CAFE NESCAFE TRAD. 420GRS,6605,9643,1-9-2020,2-12-2020,5
40400029321,PECHUGA PAVO DESH ARIZTIA KG,4103,5990,1-9-2020,2-12-2020,5
40400029423,HUACHALOMO VAC VACIO CONG MARFRIG KG,4000,5840,1-9-2020,2-12-2020,5
40400029431,"JUGO DURAZNO PET WATTS 1,5 LT",786,1148,1-9-2020,2-12-2020,5
40400029432,"JUGO NECTAR DAMASCO PET WATTS 1,5 LT",786,1148,1-9-2020,2-12-2020,5
40400029433,"JUGO NECTAR NARANJA PET WATTS 1,5 LT",786,1148,1-9-2020,2-12-2020,5
40400029434,"JUGO NECTAR PI#A PET WATTS 1,5 LT",786,1148,1-9-2020,2-12-2020,5
40400029435,"JUGO NECTAR NARANJA LIGHT WATTS PET 1,5",795,1161,1-9-2020,2-12-2020,5
40400029440,JALEA LIMON MACROFOOD 1KG,2025,2957,1-9-2020,2-12-2020,5
40400029543,Refresco Damasco 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029544,Refresco Durazno 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029545,Refresco Frambuesa 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029546,Refresco Frutilla 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029547,Refresco Manzana 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029548,Refresco Melon tuna 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029550,Refresco Naranja 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029551,Refresco Papaya 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029552,Refresco Piña 35gr Sprim UN,970,1416,1-9-2020,2-12-2020,5
40400029670,Caldo concentrado costilla Macrofood kg,2435,3555,1-9-2020,2-12-2020,5
40400029723,Harina Integral Selecta KG,1065,1555,1-9-2020,2-12-2020,5
40400029795,CARNE MOLIDA VAC 6% CONG S_PATAGONICOS,3816,5571,1-9-2020,2-12-2020,5
40400029801,ABASTERO VAC VACIO INTERANDINA KG,4722,6894,1-9-2020,2-12-2020,5
40400029802,ASIENTO VAC VACIO INTERANDINA KG,6139,8963,1-9-2020,2-12-2020,5
40400029974,ARVEJA PARTIDA BONANZA KG,1389,2028,1-9-2020,2-12-2020,5
40400030030,YOG AMERICANO FRUTILLA SOPROLE 155GR,320,467,1-9-2020,2-12-2020,5
40400030031,YOG AMERICANO MORA SOPROLE 155GR,320,467,1-9-2020,2-12-2020,5
40400030060,MAYONESA LIGHT HELLMANNS 380G,933,1362,1-9-2020,2-12-2020,5
40400030062,MAYONESA HELLMANNS 372G,903,1318,1-9-2020,2-12-2020,5
40400030146,AVENA INSTANTANEA QUAKER 900GR,2052,2996,1-9-2020,2-12-2020,5
40400030397,CHURRASCO VAC POSTA 100 GR S_PATAGONICOS,4666,6812,1-9-2020,2-12-2020,5
40400030440,"PAPA PREFRITA 11MM ALIFRUT 2,5KG",2115,3088,1-9-2020,2-12-2020,5
40400030452,MANJARATE TRADICIONAL ENV 80GRS,340,496,1-9-2020,2-12-2020,5
40400031112,ACEITUNA NEGRA ENTERA EXCELENCIA 950G,2948,4304,1-9-2020,2-12-2020,5
40400031321,ARROZ G1 FOOD SERVICE TUCAPEL 2KG,2527,3689,1-9-2020,2-12-2020,5
40400031692,MANGO CONG TROZO ALIFRUT KG,2733,3990,1-9-2020,2-12-2020,5
40400031824,YOG LIGHT COLUN FRUTILLA 125G,145,212,1-9-2020,2-12-2020,5
40400031825,YOG LIGHT COLUN PAPAYA 125G,145,212,1-9-2020,2-12-2020,5
40400031826,YOG LIGHT COLUN DAMASCO 125G,145,212,1-9-2020,2-12-2020,5
40400031828,YOG LIGHT COLUN FRAMBUESA 125G,145,212,1-9-2020,2-12-2020,5
40400031829,YOG LIGHT COLUN VAINILLA 125G,145,212,1-9-2020,2-12-2020,5
40400031904,CHAMPIGNON LAM FRIZADO ALIFRUT KG,1214,1772,1-9-2020,2-12-2020,5
40400031990,CAMARON IMP 100/200 COCIDO PELADO KG,7698,11239,1-9-2020,2-12-2020,5
40400032098,AZUCAR FLOR PURATO KG,1587,2317,1-9-2020,2-12-2020,5
40400032292,PIÑA TROZO ALIFRUT 1KG,1827,2667,1-9-2020,2-12-2020,5
40400032296,ZAPALLO CUBO ALIFRUT 1KG,1641,2396,1-9-2020,2-12-2020,5
40400032299,CEBOLLA CUBO ALIFRUT 1KG,794,1159,1-9-2020,2-12-2020,5
40400032310,PAPA CUBO CONG ALIFRUT 1KG,1106,1615,1-9-2020,2-12-2020,5
40400032940,LOMO CENTRO CERDO AGROSUPER KG,3830,5592,1-9-2020,2-12-2020,5
40400032941,PULPA CERDO PIERNA AGROSUPER KG,3412,4982,1-9-2020,2-12-2020,5
40400032942,COSTILLAR CERDO TROZO AGROSUPER KG,4941,7214,1-9-2020,2-12-2020,5
40400032943,CHULETA CERDO CENTRO 180-200G AGROSUPER,3882,5668,1-9-2020,2-12-2020,5
40400033000,HAMB POLLO 100GR LA CRIANZA,316,461,1-9-2020,2-12-2020,5
40400033260,FILETILLO SUPER POLLO CONG 700G,2147,3135,1-9-2020,2-12-2020,5
40400033261,PECHUGA SUPER POLLO 1/2 DESH 700GR,2505,3657,1-9-2020,2-12-2020,5
40400033262,TRUTRO CORTO SUPER POLLO CONG 800GR,1968,2873,1-9-2020,2-12-2020,5
40400033264,TRUTRO LARGO SUPER POLLO CONG 800GR,1968,2873,1-9-2020,2-12-2020,5
40400034596,MERLUZA FILETE SIMPLE IMP FRIOSUR KG,2889,4218,1-9-2020,2-12-2020,5
40400034650,TE HIERBAS SURTIDAS SUPREMO 20 BL,711,1038,1-9-2020,2-12-2020,5
40400034928,"LECHE POLVO 26% NIDO 1,5KG",7475,10914,1-9-2020,2-12-2020,5
40500010010,CAJA DE 35 LIBRAS Nuevas,1,1,1-9-2020,2-12-2020,5
40500010012,CAJA ABISAGRADA UN,1,1,1-9-2020,2-12-2020,5
40500010013,CAJA DE 70 LIBRAS Nuevas,1,1,1-9-2020,2-12-2020,5
40500010020,CAJA CARTON Nueva,1,1,1-9-2020,2-12-2020,5
40500020081,PA#O DE LOZA UN ,600,1193,1-9-2020,2-12-2020,5
40500020100,FOSFOROS CAJITA COPIHUE UN,1247,1821,1-9-2020,2-12-2020,5
10400002406,SALSA TOMATE SAN REMO 200CC,217,245,1-6-2020,2-10-2020,6
10200000097,ESPONJA AMARILLA C/FIBR.VERDE VANNI UN,223,263,1-6-2020,2-10-2020,6
10200000222,BOLSA BASURA 50X70CM VANNI UN,240,336,1-6-2020,2-10-2020,6
10200000414,SERVILLETA DISPENSADOR S/L ELITE 150UN,250,362,1-6-2020,2-10-2020,6
10400002364,SAL DE MESA LOBOS 1KG,776,419,1-6-2020,2-10-2020,6
10400003928,GALL TRITON VAINILLA MCKAY 126GR,324,486,1-6-2020,2-10-2020,6
10400002327,QUESO RALLADO DOS ALAMOS 80GR,870,524,1-6-2020,2-10-2020,6
10200000124,LIMPIA VIDRIO VIRGINIA 250CC,430,603,1-6-2020,2-10-2020,6
10400002071,JUGO LIMON TRAVERSO 500ML,704,645,1-6-2020,2-10-2020,6
10400001895,FID CABEL/CORTO P/SOPA CAROZZI 400G,581,659,1-6-2020,2-10-2020,6
10400001913,FID ESPIRAL CAROZZI 400GR,581,659,1-6-2020,2-10-2020,6
10400001947,FID SPAGHETTI 5 CAROZZI 400GR,581,659,1-6-2020,2-10-2020,6
10400000001,"AGUA MINERAL C/G CACHANTUN 1,6LT",501,708,1-6-2020,2-10-2020,6
10400000029,"AGUA MINERAL S/G CACHANTUN 1,6LT",501,708,1-6-2020,2-10-2020,6
10200000198,VIRUTILLA PARRILLA SBRITE VANNI UN,667,767,1-6-2020,2-10-2020,6
10400002505,VINAGRE ROSADO TRAVERSO 500CC,682,772,1-6-2020,2-10-2020,6
10400002161,MERM CIRUELA S/AZU REGIMEL 200G,690,799,1-6-2020,2-10-2020,6
10400002171,MERM DAMASCO S/AZU REGIMEL 200GR,690,799,1-6-2020,2-10-2020,6
10400002182,MERM DURAZNO S/AZU REGIMEL 200GR,690,799,1-6-2020,2-10-2020,6
10400002191,MERM FRUTILLA S/AZU REGIMEL 200GR,699,799,1-6-2020,2-10-2020,6
10400002202,MERM MORA S/AZU REGIMEL 200GR,699,799,1-6-2020,2-10-2020,6
10400034650,TE HIERBAS SURTIDAS SUPREMO 20 BL,711,820,1-6-2020,2-10-2020,6
10400001832,CREMA NESTLE 236GR,571,828,1-6-2020,2-10-2020,6
10400002078,KETCHUP PET 240 GRS ,552,828,1-6-2020,2-10-2020,6
10400002173,MERM DAMASCO WATTS 250GR,573,856,1-6-2020,2-10-2020,6
10400002183,MERM DURAZNO WATTS 250GR,573,856,1-6-2020,2-10-2020,6
10400002186,MERM FRAMBUESA WATTS 250GR,749,856,1-6-2020,2-10-2020,6
10400002193,MERM FRUTILLA WATTS 250GR,749,856,1-6-2020,2-10-2020,6
10400002203,MERM MORA WATTS 250GR,749,856,1-6-2020,2-10-2020,6
10400002036,HARINA S/POLVO MONT BLANC 1KG,859,964,1-6-2020,2-10-2020,6
10400001640,AZUCAR BONANZA 1KG,901,1005,1-6-2020,2-10-2020,6
10200000127,LUSTRA MUEBLES ARELA 250GRS UN,778,1019,1-6-2020,2-10-2020,6
10400001762,CHAMPIGNONES LAM CONS ESMERALDA 400GR,900,1026,1-6-2020,2-10-2020,6
